Age,Tm,Opp,FG%,3P%,TRB,BLK,PTS,win_flag,total
34,LAL,POR,0.478,0.444,7,1,31,1,1
34,LAL,MIN,0.6,0.75,4,0,32,1,1
34,LAL,ORL,0.458,0.167,11,0,25,1,1
34,LAL,MIA,0.5,0.5,9,0,28,1,1
34,LAL,ATL,0.571,0.4,13,3,32,1,1
34,LAL,IND,0.4,0,9,0,20,0,1
34,LAL,MIL,0.421,0.429,12,0,21,0,1
34,LAL,LAC,0.375,0.167,9,1,23,0,1
34,LAL,POR,0.467,0.25,7,1,21,1,1
34,LAL,DAL,0.3,0.5,6,0,13,1,1
35,LAL,PHO,0.524,0.25,13,1,31,1,1
35,LAL,NOP,0.412,0.333,8,0,17,1,1
35,LAL,DET,0.476,0,14,0,21,1,1
35,LAL,NYK,0.474,0.5,5,1,31,1,1
35,LAL,DAL,0.56,0.5,16,0,35,1,1
35,LAL,CLE,0.75,0.333,2,0,31,1,1
35,LAL,ORL,0.368,0.222,3,0,19,0,1
35,LAL,HOU,0.52,0.286,5,0,31,1,1
35,LAL,BOS,0.417,0,7,0,15,0,1
35,LAL,NYK,0.563,0.4,6,0,21,1,1
35,LAL,BRK,0.579,0.5,11,1,27,1,1
35,LAL,PHI,0.5,0.167,7,0,29,0,1
35,LAL,POR,0.409,0.375,8,1,22,0,1
35,LAL,SAC,0.4,0.25,10,0,15,1,1
35,LAL,SAS,0.6,0.667,7,0,36,1,1
35,LAL,HOU,0.421,0.125,9,0,18,0,1
35,LAL,GSW,0.412,0.375,8,0,22,1,1
35,LAL,PHO,0.375,0.5,8,0,17,1,1
35,LAL,DEN,0.517,0.143,12,0,32,1,1
35,LAL,MEM,0.588,0.25,3,2,32,1,1
35,LAL,BOS,0.474,0.4,8,0,29,1,1
35,LAL,NOP,0.63,0.455,8,1,40,1,1
35,LAL,MEM,0.444,0.25,8,1,19,0,1
35,LAL,NOP,0.667,0.6,12,0,34,1,1
35,LAL,PHI,0.563,0.4,7,2,22,1,1
35,LAL,MIL,0.571,0.143,8,0,37,1,1
35,LAL,LAC,0.412,0.333,8,2,28,1,1
35,LAL,BRK,0.545,0.444,12,0,29,0,1
35,LAL,LAC,0.316,0.286,11,1,16,1,1
35,LAL,TOR,0.467,0.4,10,1,20,0,1
35,LAL,UTA,0.563,0.4,8,1,22,1,1
35,LAL,OKC,0.368,0,11,0,19,0,1
35,LAL,IND,0.542,0.333,8,1,31,0,1
35,LAL,DEN,0.429,0.455,1,2,29,1,1
35,LAL,SAC,0.462,0.4,3,0,17,0,1
36,LAL,PHO,0.462,0.429,7,0,18,0,1
36,LAL,PHO,0.563,0.444,4,0,23,1,1
36,LAL,PHO,0.474,0.2,6,0,21,1,1
36,LAL,PHO,0.476,0.143,12,0,25,0,1
36,LAL,PHO,0.423,0.3,9,2,29,0,1
35,LAL,LAC,0.412,0.375,5,0,22,0,1
35,LAL,DAL,0.444,0.375,7,0,22,1,1
35,LAL,MIN,0.462,0.2,9,0,18,1,1
35,LAL,POR,0.55,0.429,9,1,29,0,1
36,LAL,SAS,0.478,0.333,5,1,26,1,1
36,LAL,SAS,0.364,0.429,11,0,26,1,1
36,LAL,MEM,0.563,0.5,13,0,22,1,1
36,LAL,MEM,0.55,0.25,12,1,26,1,1
36,LAL,SAS,0.533,0.571,6,0,27,0,1
36,LAL,CHI,0.524,0,7,0,28,1,1
36,LAL,HOU,0.467,0.167,7,1,18,1,1
36,LAL,HOU,0.5,0.444,8,1,26,1,1
36,LAL,OKC,0.45,0.625,6,0,26,1,1
36,LAL,NOP,0.545,0.333,8,0,21,1,1
36,LAL,GSW,0.375,0.286,5,0,19,0,1
36,LAL,MIL,0.52,0.6,6,1,34,1,1
36,LAL,CHI,0.375,0,11,0,17,1,1
36,LAL,CLE,0.731,0.636,8,2,46,1,1
36,LAL,PHI,0.545,0.4,6,0,34,0,1
36,LAL,DET,0.421,0.5,7,0,22,0,1
36,LAL,BOS,0.412,0.364,7,1,21,1,1
36,LAL,ATL,0.417,0.333,7,1,21,1,1
36,LAL,DEN,0.632,0.4,10,1,27,1,1
36,LAL,DET,0.5,0.429,5,0,33,1,1
36,LAL,OKC,0.5,0.2,14,2,28,1,1
36,LAL,OKC,0.45,0.333,6,0,25,1,1
36,LAL,MEM,0.6,0.25,9,0,28,1,1
36,LAL,DEN,0.5,0,10,1,22,0,1
36,LAL,MIN,0.65,0.25,13,1,30,1,1
36,LAL,BRK,0.609,0.167,8,0,32,0,1
36,LAL,MIA,0.333,0.125,9,1,19,0,1
36,LAL,WAS,0.483,0.2,9,0,31,0,1
36,LAL,UTA,0.538,0.2,4,0,19,0,1
36,LAL,POR,0.524,0.4,11,3,28,1,1
36,LAL,GSW,0.583,0.6,6,2,19,1,1
36,LAL,PHO,0.667,0.375,5,1,38,0,1
36,LAL,IND,0.385,0.25,3,0,18,1,1
36,LAL,GSW,0.615,0.5,10,0,22,1,1
36,LAL,MIN,0.571,0.571,12,1,25,1,1
36,LAL,CHO,0.609,0.444,8,1,37,1,1
36,LAL,ATL,0.5,0.5,1,0,10,0,1
36,LAL,SAC,0.5,0.2,8,1,16,0,1
36,LAL,TOR,0.545,0.4,7,0,19,0,1
36,LAL,IND,0.5,0.25,7,0,24,1,1
36,LAL,NOP,0.5,0.4,1,0,25,1,1
36,LAL,GSW,0.565,0.455,11,1,34,0,1
36,LAL,PHO,0.444,0.556,2,0,25,0,1
36,LAL,MEM,0.368,0.444,6,2,19,1,1
36,LAL,CLE,0.455,0.1,3,1,26,1,1
36,LAL,HOU,0.316,0,7,1,15,1,1
36,LAL,HOU,0.619,0.5,4,0,30,1,1
36,LAL,BOS,0.625,0.429,6,0,23,0,1
36,LAL,DET,0.571,0.333,1,0,10,1,1
36,LAL,IND,0.448,0.417,5,2,39,1,1
36,LAL,SAC,0.4,0.154,7,0,30,0,1
36,LAL,DET,0.6,0.444,5,1,33,1,1
36,LAL,LAC,0.391,0.25,11,0,23,0,1
36,LAL,BOS,0.684,0.4,4,0,30,1,1
36,LAL,MEM,0.467,0.167,10,2,20,0,1
36,LAL,OKC,0.65,0.667,5,2,33,1,1
36,LAL,ORL,0.6,0.429,11,3,30,1,1
36,LAL,DAL,0.474,0.444,3,0,24,1,1
36,LAL,MIN,0.385,0.333,10,2,18,0,1
36,LAL,CHI,0.524,0.143,14,2,31,0,1
36,LAL,PHO,0.684,0.4,7,0,34,0,1
36,LAL,SAS,0.577,0.286,9,2,36,0,1
36,LAL,BRK,0.56,0.333,9,1,39,0,1
36,LAL,HOU,0.579,0.6,10,2,32,1,1
36,LAL,MEM,0.52,0.571,13,2,37,0,1
37,LAL,POR,0.615,0.5,14,2,43,1,1
37,LAL,MIN,0.467,0.333,7,1,26,1,1
37,LAL,SAC,0.462,0.3,5,1,31,1,1
37,LAL,ATL,0.542,0.167,8,3,32,1,1
37,LAL,MEM,0.737,0.75,9,0,35,0,1
37,LAL,SAC,0.448,0.25,7,1,34,0,1
37,LAL,DEN,0.391,0.25,9,2,25,0,1
37,LAL,UTA,0.45,0.375,7,1,25,1,1
37,LAL,IND,0.5,0.429,12,0,30,0,1
37,LAL,ORL,0.522,0.286,7,1,29,1,1
37,LAL,MIA,0.545,0.125,11,0,33,0,1
37,LAL,BRK,0.667,0.25,7,2,33,1,1
37,LAL,NYK,0.542,0.286,13,0,29,1,1
37,LAL,MIL,0.579,0.429,5,0,27,0,1
37,LAL,POR,0.591,0.429,7,0,30,0,1
37,LAL,GSW,0.333,0.3,15,0,26,0,1
37,LAL,UTA,0.609,0.375,8,0,33,1,1
37,LAL,LAC,0.333,0.25,11,1,21,0,1
37,LAL,NOP,0.565,0.25,6,2,32,0,1
37,LAL,DAL,0.556,0.429,12,0,26,0,1
37,LAL,LAC,0.444,0.222,8,1,26,0,1
37,LAL,GSW,0.613,0.545,10,1,56,1,1
37,LAL,HOU,0.346,0.111,14,4,23,0,1
37,LAL,WAS,0.72,0.667,7,1,50,1,1
37,LAL,PHO,0.5,0.455,7,1,31,0,1
37,LAL,TOR,0.579,0.571,9,2,30,0,1
37,LAL,MIN,0.381,0.125,5,2,19,0,1
37,LAL,TOR,0.577,0.286,9,2,36,1,1
37,LAL,WAS,0.552,0.4,10,0,38,0,1
37,LAL,CLE,0.586,0,10,1,38,1,1
37,LAL,NOP,0.519,0.538,9,1,39,0,1
37,LAL,NOP,0.565,0.375,8,0,38,0,1
