Date,Age,Tm,Opp,,GS,MP,FG,FGA,FG%,3P,3PA,3P%,FT,FTA,FT%,ORB,DRB,TRB,AST,STL,BLK,TOV,PF,PTS,GmSc,+/-
2003-10-29,18-303,03_10CLE,SAC,L (-14),1,42:50,12,20,0.600,0,2,0.000,1,3,0.333,2,4,6,9,4,0,2,3,25,24.7,-9
2003-10-30,18-304,03_10CLE,PHO,L (-9),1,40:21,8,17,0.471,1,5,0.200,4,7,0.571,2,10,12,8,1,0,7,1,21,14.7,-3
2003-11-01,18-306,03_10CLE,POR,L (-19),1,39:10,3,12,0.250,0,1,0.000,2,2,1.000,0,4,4,6,2,0,2,3,8,5.0,-21
2003-11-05,18-310,03_10CLE,DEN,L (-4),1,41:06,3,11,0.273,0,2,0.000,1,1,1.000,2,9,11,7,2,3,2,1,7,11.2,-3
2003-11-07,18-312,03_10CLE,IND,L (-1),1,43:44,8,18,0.444,1,2,0.500,6,7,0.857,0,5,5,3,0,0,7,2,23,9.0,-7
2003-11-12,18-317,03_10CLE,MIA,L (-5),1,42:40,6,15,0.400,2,5,0.400,4,6,0.667,1,2,3,7,2,1,4,3,18,12.8,-4
2003-11-14,18-319,03_10CLE,BOS,L (-9),1,35:36,3,12,0.250,2,4,0.500,2,4,0.500,1,4,5,3,0,0,4,3,10,0.8,-1
2003-11-15,18-320,03_10CLE,PHI,W (+3),1,46:57,10,19,0.526,0,1,0.000,2,4,0.500,0,5,5,8,1,2,5,2,22,15.6,8
2003-11-18,18-323,03_10CLE,LAC,W (+8),1,39:25,6,16,0.375,0,2,0.000,2,4,0.500,2,5,7,8,0,1,3,2,14,9.8,1
2003-11-19,18-324,03_10CLE,WAS,L (-11),1,39:09,10,18,0.556,2,4,0.500,6,8,0.750,2,5,7,8,2,1,4,2,28,25.0,-5
2003-11-21,18-326,03_10CLE,MIN,L (-14),1,35:18,8,19,0.421,0,2,0.000,3,3,1.000,2,7,9,2,1,0,1,4,19,12.2,-5
2003-11-22,18-327,03_10CLE,ATL,L (-9),1,42:18,3,16,0.188,0,1,0.000,9,10,0.900,2,4,6,4,2,1,3,1,15,9.3,-6
2003-11-26,18-331,03_10CLE,NOH,L (-10),1,38:48,5,17,0.294,1,4,0.250,4,4,1.000,2,6,8,9,0,0,4,1,15,10.2,-13
2003-11-28,18-333,03_10CLE,DET,L (-4),1,36:27,2,8,0.250,0,2,0.000,2,3,0.667,0,2,2,7,0,0,4,3,6,1.1,-10
2003-11-29,18-334,03_10CLE,MEM,L (-7),1,54:41,14,28,0.500,3,6,0.500,2,3,0.667,2,14,16,7,1,1,8,1,33,22.4,-10
2003-12-02,18-337,03_10CLE,DEN,L (-12),1,32:31,6,19,0.316,2,3,0.667,5,7,0.714,3,3,6,5,2,0,2,4,19,12.2,-12
2003-12-11,18-346,03_10CLE,DET,W (+9),1,42:46,8,21,0.381,1,3,0.333,6,8,0.750,1,2,3,9,1,1,4,3,23,14.8,9
2003-12-13,18-348,03_10CLE,BOS,L (-7),1,45:25,10,20,0.500,1,5,0.200,16,18,0.889,1,2,3,4,0,0,2,2,37,27.5,-2
2003-12-15,18-350,03_10CLE,IND,L (-10),1,43:40,10,16,0.625,0,3,0.000,7,8,0.875,1,3,4,6,3,3,6,1,27,23.9,-12
2003-12-17,18-352,03_10CLE,HOU,L (-4),1,36:00,7,19,0.368,2,4,0.500,1,2,0.500,0,1,1,3,0,0,2,2,17,5.7,-9
2003-12-19,18-354,03_10CLE,PHI,W (+7),1,41:41,14,24,0.583,5,7,0.714,3,3,1.000,1,3,4,5,4,0,4,1,36,29.5,9
2003-12-20,18-355,03_10CLE,CHI,W (+8),1,41:44,11,22,0.500,0,5,0.000,10,12,0.833,1,5,6,10,2,2,4,2,32,28.0,9
2003-12-23,18-358,03_10CLE,NOH,W (+11),1,39:10,7,22,0.318,1,6,0.167,7,8,0.875,2,4,6,2,6,1,5,1,22,14.3,9
2003-12-25,18-360,03_10CLE,ORL,L (-12),1,47:06,13,28,0.464,4,10,0.400,4,5,0.800,1,1,2,6,2,1,8,0,34,19.1,-9
2003-12-26,18-361,03_10CLE,CHI,L (-7),1,34:20,7,24,0.292,1,4,0.250,3,4,0.750,1,2,3,4,1,2,5,0,18,5.1,-12
2003-12-28,18-363,03_10CLE,POR,W (+12),1,39:05,15,23,0.652,0,2,0.000,2,2,1.000,3,7,10,9,3,0,5,1,32,30.0,11
2003-12-30,19-000,03_10CLE,IND,L (-3),1,38:07,9,20,0.450,0,4,0.000,4,6,0.667,2,8,10,4,0,0,4,2,22,12.6,-2
2004-01-02,19-003,03_10CLE,NJN,L (-15),1,36:04,6,19,0.316,0,4,0.000,2,4,0.500,1,3,4,9,1,0,3,2,14,7.4,-14
2004-01-06,19-007,03_10CLE,NYK,W (+11),1,41:25,6,17,0.353,0,2,0.000,2,2,1.000,0,4,4,10,1,1,4,1,14,10.0,10
2004-01-07,19-008,03_10CLE,TOR,L (-6),1,38:14,10,23,0.435,0,3,0.000,1,2,0.500,0,2,2,5,0,0,2,3,21,9.4,-2
2004-01-09,19-010,03_10CLE,BOS,L (-25),1,42:13,7,19,0.368,0,3,0.000,5,7,0.714,0,3,3,6,3,0,5,1,19,10.4,-30
2004-01-12,19-013,03_10CLE,LAL,L (-10),1,36:26,6,20,0.300,0,3,0.000,4,5,0.800,1,4,5,7,1,1,6,3,16,5.3,3
2004-01-13,19-014,03_10CLE,SEA,W (+8),1,43:54,11,26,0.423,0,1,0.000,5,6,0.833,4,5,9,9,2,0,4,2,27,20.6,11
2004-01-15,19-016,03_10CLE,GSW,L (-17),1,43:25,8,21,0.381,2,5,0.400,11,13,0.846,2,4,6,6,3,0,2,0,29,24.5,-14
2004-01-17,19-018,03_10CLE,UTA,W (+6),1,44:25,12,28,0.429,2,4,0.500,3,5,0.600,1,6,7,2,2,1,4,2,29,15.2,8
2004-01-26,19-027,03_10CLE,ORL,W (+1),1,29:58,7,19,0.368,1,2,0.500,1,2,0.500,0,5,5,3,0,2,3,4,16,5.5,-10
2004-01-28,19-029,03_10CLE,MIA,W (+1),1,44:24,10,25,0.400,0,1,0.000,7,10,0.700,0,5,5,4,2,1,1,1,27,17.9,2
2004-01-30,19-031,03_10CLE,MIL,L (-6),1,37:17,7,25,0.280,1,6,0.167,5,8,0.625,2,6,8,3,1,0,5,5,20,3.4,3
2004-02-01,19-033,03_10CLE,WAS,W (+4),1,43:24,14,27,0.519,1,2,0.500,9,11,0.818,3,3,6,4,0,2,6,4,38,23.5,0
2004-02-03,19-035,03_10CLE,DET,W (+3),1,38:11,5,19,0.263,0,1,0.000,2,2,1.000,1,3,4,6,2,0,1,2,12,6.7,-1
2004-02-04,19-036,03_10CLE,LAL,L (-5),1,43:05,12,26,0.462,4,4,1.000,4,5,0.800,0,4,4,4,0,0,0,0,32,22.2,-2
2004-02-06,19-038,03_10CLE,MIN,L (-11),1,44:35,6,18,0.333,1,3,0.333,1,4,0.250,1,8,9,5,0,0,3,2,14,5.4,-16
2004-02-09,19-041,03_10CLE,BOS,W (+8),1,43:18,9,25,0.360,1,6,0.167,5,6,0.833,0,6,6,3,2,1,1,3,24,14.1,19
2004-02-11,19-043,03_10CLE,NJN,L (-20),1,29:32,2,13,0.154,0,1,0.000,5,5,1.000,1,1,2,5,1,0,5,0,9,1.2,-12
2004-02-23,19-055,03_10CLE,NOH,W (+4),1,36:36,7,16,0.438,1,5,0.200,6,6,1.000,0,4,4,6,2,5,1,3,21,21.3,4
2004-02-25,19-057,03_10CLE,HOU,L (-6),1,38:38,5,18,0.278,0,2,0.000,1,3,0.333,2,5,7,5,2,1,2,1,11,6.3,-5
2004-02-27,19-059,03_10CLE,ORL,W (+5),1,49:13,11,19,0.579,1,1,1.000,7,8,0.875,1,10,11,3,3,1,5,1,30,24.8,7
2004-03-01,19-062,03_10CLE,CHI,L (-11),1,40:48,7,17,0.412,0,2,0.000,4,6,0.667,0,3,3,3,4,1,3,2,18,12.0,-4
2004-03-03,19-064,03_10CLE,ATL,W (+32),1,27:36,9,17,0.529,1,2,0.500,5,6,0.833,1,6,7,3,1,1,1,0,24,20.6,22
2004-03-05,19-066,03_10CLE,NOH,W (+3),1,37:47,7,17,0.412,2,2,1.000,3,4,0.750,2,4,6,4,2,0,4,5,19,10.9,1
2004-03-06,19-067,03_10CLE,MIL,W (+9),1,42:42,11,24,0.458,0,3,0.000,2,3,0.667,2,5,7,10,4,1,2,3,24,22.6,9
2004-03-08,19-069,03_10CLE,ATL,W (+6),1,45:06,11,23,0.478,1,4,0.250,11,13,0.846,2,4,6,7,1,0,2,1,34,27.6,11
2004-03-14,19-075,03_10CLE,IND,W (+3),1,44:09,12,22,0.545,0,2,0.000,2,4,0.500,0,3,3,4,3,1,4,3,26,16.8,5
2004-03-16,19-077,03_10CLE,CHI,W (+24),1,32:08,5,16,0.313,2,3,0.667,5,8,0.625,3,2,5,8,0,5,4,1,17,14.0,24
2004-03-19,19-080,03_10CLE,UTA,L (-9),1,34:16,4,14,0.286,0,2,0.000,6,10,0.600,0,0,0,7,2,1,2,3,14,8.6,-2
2004-03-21,19-082,03_10CLE,DET,L (-20),1,36:45,5,17,0.294,1,4,0.250,4,5,0.800,2,5,7,3,0,2,4,4,15,5.5,-21
2004-03-23,19-084,03_10CLE,PHO,L (-17),1,40:58,8,21,0.381,2,5,0.400,7,9,0.778,1,1,2,6,3,1,5,0,25,16.6,-12
2004-03-26,19-087,03_10CLE,PHI,L (-15),1,32:46,5,13,0.385,1,2,0.500,5,9,0.556,2,1,3,7,0,1,5,1,16,9.2,-24
2004-03-27,19-088,03_10CLE,NJN,W (+3),1,43:48,15,29,0.517,1,2,0.500,10,10,1.000,2,4,6,13,3,0,2,1,41,39.0,10
2004-03-30,19-091,03_10CLE,DAL,L (-17),1,42:05,13,22,0.591,0,2,0.000,2,4,0.500,1,4,5,6,4,0,3,2,28,23.3,-10
2004-04-03,19-095,03_10CLE,GSW,L (-3),1,46:15,12,28,0.429,3,5,0.600,7,11,0.636,3,5,8,10,1,1,3,1,34,26.5,-3
2004-04-09,19-101,03_10CLE,MIA,L (-15),1,42:13,6,14,0.429,1,1,1.000,11,15,0.733,1,6,7,8,1,0,8,2,24,15.3,-16
2004-04-10,19-102,03_10CLE,MIA,W (+11),1,31:38,4,11,0.364,0,2,0.000,2,5,0.400,1,2,3,11,0,0,2,3,10,8.5,14
2004-04-12,19-104,03_10CLE,MIL,W (+4),1,45:18,9,20,0.450,1,4,0.250,8,11,0.727,1,6,7,9,2,0,1,1,27,24.8,11
2004-04-14,19-106,03_10CLE,NYK,W (+10),1,35:05,8,17,0.471,0,3,0.000,1,1,1.000,0,1,1,5,3,0,5,1,17,9.7,-6
2004-11-03,19-309,03_10CLE,IND,L (-5),1,50:56,8,19,0.421,2,5,0.400,10,12,0.833,1,4,5,8,1,3,6,2,28,20.9,-10
2004-11-04,19-310,03_10CLE,MIA,L (-6),1,42:20,9,22,0.409,2,3,0.667,1,1,1.000,3,3,6,8,1,0,1,0,21,17.8,-8
2004-11-06,19-312,03_10CLE,MIL,L (-14),1,41:53,8,20,0.400,0,3,0.000,15,22,0.682,2,6,8,6,3,0,4,0,31,23.8,-12
2004-11-09,19-315,03_10CLE,ATL,W (+14),1,48:00,8,17,0.471,1,4,0.250,8,12,0.667,1,9,10,4,4,2,3,2,25,22.5,14
2004-11-10,19-316,03_10CLE,PHO,W (+5),1,48:21,13,24,0.542,1,2,0.500,11,12,0.917,3,7,10,6,3,3,3,1,38,36.1,14
2004-11-13,19-319,03_10CLE,WAS,W (+31),1,37:24,10,20,0.500,0,3,0.000,4,5,0.800,1,8,9,4,3,2,4,0,24,19.9,25
2004-11-15,19-321,03_10CLE,GSW,W (+11),1,41:58,12,22,0.545,3,5,0.600,6,8,0.750,2,10,12,4,2,1,1,1,33,30.1,15
2004-11-18,19-324,03_10CLE,CHA,W (+17),1,29:06,8,14,0.571,2,3,0.667,1,2,0.500,1,5,6,9,0,0,1,3,19,18.3,21
2004-11-20,19-326,03_10CLE,CHA,W (+16),1,37:49,11,20,0.550,0,2,0.000,3,4,0.750,5,3,8,2,3,1,7,0,25,17.5,24
2004-11-21,19-327,03_10CLE,NYK,L (-10),1,40:41,5,15,0.333,1,3,0.333,2,3,0.667,2,7,9,10,1,1,5,3,13,10.1,1
2004-11-24,19-330,03_10CLE,DET,W (+16),1,37:30,15,22,0.682,2,3,0.667,11,12,0.917,3,3,6,5,3,1,3,3,43,39.2,12
2004-11-26,19-332,03_10CLE,BOS,W (+2),1,42:48,9,13,0.692,0,2,0.000,2,3,0.667,0,6,6,8,3,1,2,2,20,22.4,6
2004-11-27,19-333,03_10CLE,CHI,W (+22),1,31:55,11,17,0.647,1,2,0.500,3,4,0.750,1,6,7,7,1,0,2,0,26,24.5,25
2004-11-29,19-335,03_10CLE,LAC,L (-12),1,42:19,9,19,0.474,0,2,0.000,4,5,0.800,1,6,7,5,6,1,3,2,22,20.8,-16
2004-12-01,19-337,03_10CLE,PHO,L (-19),1,40:47,6,19,0.316,0,2,0.000,3,4,0.750,1,2,3,6,2,1,6,2,15,5.1,-17
2004-12-04,19-340,03_10CLE,TOR,W (+8),1,42:50,10,17,0.588,1,3,0.333,6,7,0.857,0,6,6,10,2,1,3,2,27,26.4,15
2004-12-07,19-343,03_10CLE,NJN,W (+6),1,46:05,11,22,0.500,0,1,0.000,5,6,0.833,0,2,2,8,3,0,3,4,27,20.2,6
2004-12-08,19-344,03_10CLE,CHI,L (-28),1,37:18,5,15,0.333,0,2,0.000,9,12,0.750,0,2,2,6,1,1,4,2,19,11.0,-22
2004-12-11,19-347,03_10CLE,SAS,L (-19),1,41:13,10,19,0.526,1,3,0.333,2,2,1.000,3,3,6,10,4,0,3,2,23,23.9,-18
2004-12-13,19-349,03_10CLE,MEM,W (+6),1,45:49,14,22,0.636,1,3,0.333,2,4,0.500,0,5,5,8,7,0,3,2,31,30.7,10
2004-12-15,19-351,03_10CLE,POR,W (+24),1,37:09,10,18,0.556,2,3,0.667,3,3,1.000,2,9,11,7,3,2,3,1,25,26.4,18
2004-12-16,19-352,03_10CLE,DET,L (-12),1,45:04,4,21,0.190,0,2,0.000,3,5,0.600,1,8,9,7,4,1,3,2,11,6.0,-8
2004-12-18,19-354,03_10CLE,BOS,L (-7),1,40:32,12,25,0.480,3,5,0.600,4,8,0.500,1,4,5,4,3,1,4,6,31,18.7,-1
2004-12-21,19-357,03_10CLE,MIN,W (+10),1,43:11,10,18,0.556,0,1,0.000,6,8,0.750,0,6,6,12,1,0,2,2,26,25.0,13
2004-12-22,19-358,03_10CLE,NJN,L (-2),1,42:38,7,18,0.389,1,1,1.000,8,10,0.800,1,8,9,9,1,0,4,2,23,18.0,-3
2004-12-26,19-362,03_10CLE,NOH,W (+9),1,44:40,7,16,0.438,0,1,0.000,8,9,0.889,1,8,9,14,4,1,5,2,22,25.0,8
2004-12-28,19-364,03_10CLE,ATL,W (+9),1,46:20,13,25,0.520,3,5,0.600,11,14,0.786,1,8,9,7,1,0,1,2,40,33.7,8
2004-12-29,19-365,03_10CLE,HOU,L (-11),1,17:23,0,5,0.000,0,1,0.000,3,5,0.600,0,3,3,5,0,0,0,0,3,3.1,-10
2005-01-03,20-004,03_10CLE,CHA,W (+11),1,40:18,11,19,0.579,0,3,0.000,4,6,0.667,2,6,8,6,2,0,1,3,26,23.5,14
2005-01-05,20-006,03_10CLE,ATL,W (+16),1,39:39,7,14,0.500,2,5,0.400,4,6,0.667,1,5,6,9,1,1,2,4,20,18.8,10
2005-01-11,20-012,03_10CLE,CHA,W (+2),1,49:02,11,24,0.458,2,5,0.400,5,7,0.714,1,7,8,9,2,1,8,1,29,19.2,7
2005-01-13,20-014,03_10CLE,LAL,L (-4),1,44:20,12,26,0.462,1,4,0.250,3,4,0.750,3,10,13,9,1,1,4,1,28,22.9,-1
2005-01-15,20-016,03_10CLE,UTA,W (+13),1,41:18,9,20,0.450,0,1,0.000,9,14,0.643,1,7,8,5,5,0,3,2,27,22.1,11
2005-01-16,20-017,03_10CLE,SEA,L (-8),1,44:09,14,30,0.467,3,7,0.429,4,6,0.667,2,3,5,11,4,1,1,4,35,30.9,-7
2005-01-19,20-020,03_10CLE,POR,W (+6),1,43:47,11,16,0.688,1,1,1.000,4,6,0.667,1,10,11,10,4,0,2,4,27,30.5,0
2005-01-20,20-021,03_10CLE,SAC,L (-27),1,36:37,9,19,0.474,0,1,0.000,0,1,0.000,1,7,8,6,1,0,3,0,18,12.9,-24
2005-01-22,20-023,03_10CLE,GSW,W (+18),1,43:15,13,24,0.542,0,1,0.000,2,2,1.000,1,11,12,10,1,1,3,1,28,25.7,19
2005-01-24,20-025,03_10CLE,WAS,L (-9),1,48:00,12,26,0.462,1,1,1.000,6,10,0.600,4,6,10,8,2,1,5,3,31,22.7,-9
2005-01-26,20-027,03_10CLE,MEM,W (+3),1,41:47,10,16,0.625,4,6,0.667,3,4,0.750,1,8,9,15,3,2,5,1,27,32.0,7
2005-02-01,20-033,03_10CLE,ORL,L (-3),1,43:20,10,20,0.500,0,3,0.000,8,13,0.615,2,3,5,7,0,1,3,2,28,20.1,-3
2005-02-03,20-035,03_10CLE,MIA,L (-12),1,45:57,11,23,0.478,1,3,0.333,8,12,0.667,2,0,2,10,3,0,2,2,31,26.3,-8
2005-02-05,20-037,03_10CLE,ORL,W (+9),1,45:36,9,21,0.429,0,3,0.000,12,13,0.923,0,6,6,9,2,0,1,2,30,26.8,10
2005-02-08,20-040,03_10CLE,TOR,W (+13),1,36:10,6,14,0.429,0,3,0.000,3,4,0.750,1,7,8,11,3,0,2,1,15,18.3,15
2005-02-11,20-043,03_10CLE,DEN,L (-5),1,43:05,12,29,0.414,1,6,0.167,10,12,0.833,2,4,6,6,1,0,4,2,35,21.7,-13
2005-02-16,20-048,03_10CLE,ATL,W (+22),1,37:00,11,20,0.550,2,2,1.000,4,5,0.800,0,5,5,6,3,0,3,0,28,23.7,27
2005-02-17,20-049,03_10CLE,MIN,L (-6),1,41:02,10,19,0.526,1,2,0.500,5,6,0.833,2,5,7,8,1,0,2,0,26,23.8,-1
2005-02-23,20-055,03_10CLE,CHI,W (+9),1,44:19,8,17,0.471,1,1,1.000,10,15,0.667,1,5,6,11,5,0,3,2,27,27.4,7
2005-02-25,20-057,03_10CLE,IND,L (-24),1,40:29,9,25,0.360,0,1,0.000,3,4,0.750,3,4,7,5,2,1,2,0,21,14.2,-11
2005-02-27,20-059,03_10CLE,NJN,L (-6),1,45:05,9,20,0.450,1,2,0.500,9,10,0.900,1,3,4,7,2,0,5,4,28,19.1,-10
2005-02-28,20-060,03_10CLE,SAS,L (-2),1,44:41,6,22,0.273,1,4,0.250,7,10,0.700,1,7,8,7,0,0,2,3,20,10.3,2
2005-03-02,20-062,03_10CLE,SEA,L (-17),1,40:51,11,20,0.550,5,7,0.714,5,8,0.625,0,5,5,5,0,0,4,2,32,21.4,-7
2005-03-04,20-064,03_10CLE,PHI,L (-9),1,39:57,12,21,0.571,0,1,0.000,10,12,0.833,1,6,7,7,4,0,6,1,34,28.3,-10
2005-03-06,20-066,03_10CLE,MIA,L (-20),1,40:14,9,19,0.474,0,1,0.000,5,7,0.714,0,4,4,5,2,0,1,1,23,17.8,-17
2005-03-08,20-068,03_10CLE,ORL,W (+19),1,40:37,9,22,0.409,2,6,0.333,3,4,0.750,0,7,7,8,1,1,1,3,23,18.0,18
2005-03-13,20-073,03_10CLE,IND,W (+12),1,42:51,12,23,0.522,1,5,0.200,10,11,0.909,2,3,5,5,1,0,4,1,35,25.7,12
2005-03-15,20-075,03_10CLE,UTA,W (+19),1,34:11,11,15,0.733,2,5,0.400,12,16,0.750,2,7,9,2,0,1,1,1,36,32.5,22
2005-03-16,20-076,03_10CLE,MIL,L (-8),1,45:07,13,26,0.500,4,9,0.444,4,7,0.571,1,6,7,6,1,0,5,0,34,22.5,-14
2005-03-18,20-078,03_10CLE,PHI,L (-12),1,46:00,3,20,0.150,0,4,0.000,10,12,0.833,0,8,8,8,4,0,4,0,16,10.4,-8
2005-03-20,20-080,03_10CLE,TOR,L (-7),1,48:00,18,36,0.500,6,12,0.500,14,15,0.933,2,8,10,5,2,0,4,0,56,42.9,-7
2005-03-22,20-082,03_10CLE,DET,W (+15),1,42:56,11,24,0.458,2,7,0.286,5,8,0.625,1,5,6,6,1,0,0,1,29,22.4,21
2005-03-24,20-084,03_10CLE,HOU,L (-19),1,41:47,7,22,0.318,1,4,0.250,4,7,0.571,0,4,4,8,1,0,2,1,19,10.6,-17
2005-03-26,20-086,03_10CLE,DAL,L (-31),1,35:39,7,17,0.412,0,2,0.000,5,6,0.833,1,3,4,6,0,0,3,1,19,11.9,-24
2005-03-28,20-088,03_10CLE,NOH,W (+1),1,53:00,16,29,0.552,3,10,0.300,9,11,0.818,2,4,6,3,4,0,10,3,44,26.8,1
2005-03-29,20-089,03_10CLE,LAC,W (+10),1,40:47,7,20,0.350,2,8,0.250,6,7,0.857,0,7,7,5,2,1,1,0,22,17.7,11
2005-03-31,20-091,03_10CLE,CHI,L (-12),1,53:00,10,28,0.357,1,4,0.250,5,11,0.455,4,2,6,7,4,2,3,5,26,16.7,-12
2005-04-01,20-092,03_10CLE,SAC,L (-19),1,44:09,13,21,0.619,2,4,0.500,7,10,0.700,0,8,8,9,2,0,7,2,35,27.2,-15
2005-04-03,20-094,03_10CLE,DAL,W (+20),1,48:00,10,23,0.435,4,8,0.500,13,13,1.000,2,8,10,7,2,1,6,3,37,29.1,20
2005-04-05,20-096,03_10CLE,NJN,L (-31),1,39:50,9,19,0.474,3,6,0.500,3,6,0.500,2,7,9,4,2,2,6,2,24,16.0,-21
2005-04-06,20-097,03_10CLE,IND,L (-21),1,33:17,9,18,0.500,0,3,0.000,2,4,0.500,2,2,4,3,1,0,2,2,20,12.5,-15
2005-04-08,20-099,03_10CLE,PHI,L (-5),1,48:00,12,30,0.400,2,6,0.333,11,11,1.000,4,9,13,7,5,0,5,1,37,30.8,-5
2005-04-09,20-100,03_10CLE,MIL,W (+17),1,46:35,15,26,0.577,7,13,0.538,3,3,1.000,1,9,10,10,2,1,3,2,40,37.1,13
2005-04-11,20-102,03_10CLE,ORL,W (+8),1,48:00,12,23,0.522,1,6,0.167,8,10,0.800,1,6,7,6,5,1,2,4,33,29.7,8
2005-04-14,20-105,03_10CLE,NYK,L (-6),1,41:31,7,25,0.280,4,13,0.308,9,14,0.643,1,17,18,7,2,2,4,3,27,19.2,1
2005-04-15,20-106,03_10CLE,WAS,L (-8),1,48:00,16,33,0.485,1,6,0.167,5,8,0.625,2,4,6,6,1,0,1,3,38,25.7,-8
2005-04-17,20-108,03_10CLE,DET,L (-3),1,45:12,12,35,0.343,2,7,0.286,11,14,0.786,3,8,11,6,0,1,1,0,37,24.5,-6
2005-04-19,20-110,03_10CLE,BOS,W (+14),1,46:06,13,27,0.481,2,3,0.667,4,5,0.800,1,7,8,6,5,0,3,3,32,25.7,13
2005-04-20,20-111,03_10CLE,TOR,W (+9),1,48:00,10,23,0.435,2,8,0.250,5,10,0.500,2,12,14,14,0,1,2,1,27,26.0,9
2006-04-22,21-113,03_10CLE,WAS,W (+11),1,48:00,12,27,0.444,1,4,0.25,7,11,0.636,3,8,11,11,0,0,4,3,32,23.3,11
2006-04-25,21-116,03_10CLE,WAS,L (-5),1,43:28,7,25,0.28,1,6,0.167,11,15,0.733,2,7,9,2,2,3,10,5,26,6.7,-2
2006-04-28,21-119,03_10CLE,WAS,W (+1),1,47:37,16,28,0.571,3,5,0.6,6,9,0.667,1,4,5,3,2,0,4,3,41,27.4,1
2006-04-30,21-121,03_10CLE,WAS,L (-10),1,45:20,13,23,0.565,7,12,0.583,5,7,0.714,1,5,6,5,0,0,7,5,38,23,-16
2006-05-03,21-124,03_10CLE,WAS,W (+1),1,46:07,14,23,0.609,0,1,0,17,18,0.944,5,2,7,6,2,0,4,5,45,38.4,-4
2006-05-05,21-126,03_10CLE,WAS,W (+1),1,53:00,15,25,0.6,1,6,0.167,1,3,0.333,0,7,7,7,2,1,5,4,32,22.8,1
2006-05-07,21-128,03_10CLE,DET,L (-27),1,36:00,9,18,0.5,2,5,0.4,2,2,1,1,3,4,4,0,0,4,3,22,12.2,-31
2006-05-09,21-130,03_10CLE,DET,L (-6),1,47:32,11,23,0.478,2,5,0.4,6,8,0.75,2,12,14,7,0,0,3,4,30,22.8,-4
2006-05-13,21-134,03_10CLE,DET,W (+9),1,48:00,9,18,0.5,1,4,0.25,2,2,1,0,10,10,10,4,1,4,2,21,21.9,9
2006-05-15,21-136,03_10CLE,DET,W (+2),1,48:00,8,23,0.348,1,2,0.5,5,10,0.5,1,7,8,9,2,2,8,3,22,10.4,2
2006-05-17,21-138,03_10CLE,DET,W (+2),1,46:50,13,30,0.433,1,4,0.25,5,7,0.714,3,2,5,5,2,1,2,3,32,21.1,2
2006-05-19,21-140,03_10CLE,DET,L (-2),1,47:50,8,20,0.4,1,5,0.2,15,18,0.833,0,11,11,5,1,1,7,2,32,20.7,-2
2006-05-21,21-142,03_10CLE,DET,L (-18),1,46:45,11,24,0.458,0,4,0,5,8,0.625,3,5,8,2,1,0,3,2,27,15.6,-16
2005-11-02,20-307,03_10CLE,NOK,W (+22),1,33:23,9,16,0.563,6,7,0.857,7,8,0.875,1,2,3,4,2,0,3,3,31,24.9,22
2005-11-04,20-309,03_10CLE,SAS,L (-26),1,36:34,7,16,0.438,0,3,0.000,6,7,0.857,0,6,6,4,0,1,3,3,20,12.3,-19
2005-11-05,20-310,03_10CLE,MEM,L (-7),1,40:51,14,29,0.483,4,9,0.444,4,5,0.800,0,2,2,6,2,0,2,2,36,24.9,-3
2005-11-07,20-312,03_10CLE,TOR,W (+12),1,36:28,9,17,0.529,0,2,0.000,9,12,0.750,0,3,3,6,1,2,1,3,27,22.8,0
2005-11-09,20-314,03_10CLE,SEA,W (+27),1,35:38,10,18,0.556,0,2,0.000,11,11,1.000,1,4,5,1,0,1,4,1,31,21.3,25
2005-11-11,20-316,03_10CLE,MEM,W (+19),1,25:40,5,11,0.455,0,1,0.000,6,6,1.000,1,5,6,2,3,1,3,5,16,12.6,24
2005-11-13,20-318,03_10CLE,ORL,W (+8),1,48:54,9,20,0.450,1,4,0.250,7,11,0.636,0,5,5,3,0,1,2,2,26,15.5,7
2005-11-15,20-320,03_10CLE,WAS,W (+15),1,42:26,15,23,0.652,2,3,0.667,5,5,1.000,1,9,10,4,0,2,3,1,37,31.1,17
2005-11-18,20-323,03_10CLE,ORL,W (+18),1,33:56,6,17,0.353,0,3,0.000,4,6,0.667,1,5,6,4,2,0,4,2,16,7.9,25
2005-11-19,20-324,03_10CLE,PHI,W (+3),1,46:51,14,24,0.583,0,2,0.000,8,10,0.800,2,9,11,10,1,1,5,1,36,31.4,8
